date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:27%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/eating-donut.jpg?fit=1024%2C513&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/eating-donut473b.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:47	40156/40156	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:27%20GMT	https://plethorathemes.com/healthflex/health-coach/category/motivation/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/motivation/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:47	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:28%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/eating-donut.jpg?fit=1024%2C513&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/eating-donutbefc.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:48	73616/73616	---M--	200	added ('OK')	image/jpeg	etag:%224a7bbcd637ae2021%22	https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/eating-donut.jpg?fit=1024%2C513&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/eating-donutbefc.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:29%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/success-story-person.jpg?fit=800%2C534&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/success-story-persona309.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:49	38283/38283	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:29%20GMT	https://plethorathemes.com/healthflex/health-coach/category/diet/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/diet/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:49	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:30%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/success-story-person.jpg?fit=800%2C534&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/success-story-person8fcf.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:49	36289/36289	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:30%20GMT	https://plethorathemes.com/healthflex/health-coach/category/weight-loss/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/weight-loss/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:31%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore.jpg?fit=1024%2C768&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore4caf.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:51	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:32%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore.jpg?fit=1024%2C768&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore2e39.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:51	76169/76169	---M--	200	added ('OK')	image/jpeg	etag:%22f5afc7631108e046%22	https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore.jpg?fit=1024%2C768&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore2e39.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:33%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/blog_article_1.jpg?fit=1024%2C684&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/blog_article_1765a.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:52	28862/28862	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:33%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/how-to-prepare-for-a-marathon/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/how-to-prepare-for-a-marathon/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:53	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:34%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/blog_article_1.jpg?fit=1024%2C684&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/blog_article_1c44b.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:53	83811/83811	---M--	200	added ('OK')	image/jpeg	etag:%22093b0e8fb41ee79a%22	https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/blog_article_1.jpg?fit=1024%2C684&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/blog_article_1c44b.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:35%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/avogado-tapas.jpg?fit=1024%2C683&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/avogado-tapasf3dd.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:54	35582/35582	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:35%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/avocado-and-tuna-tapas/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/avocado-and-tuna-tapas/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:55	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:35%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/avogado-tapas.jpg?fit=1024%2C683&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/avogado-tapasa9a3.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:55	122914/122914	---M--	200	added ('OK')	image/jpeg	etag:%220300a3fbb6a67703%22	https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/avogado-tapas.jpg?fit=1024%2C683&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/avogado-tapasa9a3.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:37%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1.jpg?fit=575%2C230&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_19b4a.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:56	40520/40520	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:37%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/dietary-tips/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/dietary-tips/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:57	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:37%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1.jpg?fit=575%2C230&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1905f.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:57	31299/31299	---M--	200	added ('OK')	image/jpeg	etag:%22d9845f61066fcd86%22	https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1.jpg?fit=575%2C230&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1905f.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:57	35872/35872	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:38%20GMT	https://plethorathemes.com/healthflex/health-coach/category/news/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/news/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:39%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/'https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salad.jpg?fit=1024%2C683&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/'https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-saladf3dd.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:58	35666/35666	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:39%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/02/29/greek-villagers-salad/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/02/29/greek-villagers-salad/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:13:59	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:39%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/https:/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salad.jpg?fit=1024%2C683&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salada9a3.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:00	155830/155830	---M--	200	added ('OK')	image/jpeg	etag:%22adedc4d9a538ccd8%22	https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salad.jpg?fit=1024%2C683&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salada9a3.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:00	34555/34555	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:41%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/02/12/yoga-in-the-morning/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/02/12/yoga-in-the-morning/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:00	185966/185966	---M--	200	added ('OK')	image/jpeg	etag:%222d66e-53d2f83f646e2%22	https://plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/slider_2.jpg	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/slider_2.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:01	48067/48067	---M--	200	added ('OK')	image/jpeg	etag:%22bbc3-52b94bcb4d2f9%22	https://plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1.jpg	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/salad_1.jpg	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:01	35777/35777	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:42%20GMT	https://plethorathemes.com/healthflex/health-coach/category/ftnessconsultant/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/ftnessconsultant/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:02	35700/35700	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:14:42%20GMT	https://plethorathemes.com/healthflex/health-coach/category/videos/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/videos/index.html	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:02	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:43%20GMT	https://plethorathemes.com/healthflex/health-coach/blog/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/blog/static.olark.com/jsclient/loader.b5.delayed	(from https://plethorathemes.com/healthflex/health-coach/blog/)
18:14:03	2331/2331	---M--	200	added ('OK')	application/json	date:Wed,%2002%20May%202018%2012:14:44%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2Fconnect%2F	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embedaebf.json	(from https://plethorathemes.com/healthflex/health-coach/connect/)
18:14:04	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Wed,%2002%20May%202018%2012:14:45%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2Fconnect%2F&format=xml	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed1967	(from https://plethorathemes.com/healthflex/health-coach/connect/)
18:14:04	1942/1942	---M--	200	added ('OK')	image/png	etag:%223ea046ecf315fcb1%22	https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/calendar.png?fit=80%2C80&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/calendar058c.png	(from https://plethorathemes.com/healthflex/health-coach/connect/)
18:14:05	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:46%20GMT	https://plethorathemes.com/healthflex/health-coach/connect/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/connect/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/connect/)
18:14:06	2983/2983	---M-Z	200	added ('OK')	application/javascript	etag:%22ba7-5360345209619-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/googlemaps/googlemaps.min.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/googlemaps/googlemaps.min.js	(from https://plethorathemes.com/healthflex/health-coach/connect/)
